filename,genre,tempo,spectral_centroid,spectral_flatness,zero_crossing_rate,perc_har_ratio,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std
Father Stretch My Hands Pt.1 (ZACH KNOWS Bootleg).mp3,house,123.046875,3133.032153833104,0.044024352,0.14725043234810373,0.0,-2.929025173187256,48.47792053222656,55.253211975097656,33.51218795776367,-7.923746585845947,22.447641372680664,13.662775993347168,16.08315658569336,-2.026506185531616,16.617870330810547,9.711694717407227,13.025434494018555,3.702566146850586,14.46841049194336,5.5132927894592285,10.781869888305664,0.6931036710739136,11.318979263305664,10.66950511932373,11.559541702270508,-0.4268064796924591,9.852621078491211,-1.8690730333328247,9.000404357910156,3.4396610260009766,7.944704532623291
"Fuck It Up - Disco Lines, SIDEPIECE, Mike Sherm.mp3",house,129.19921875,2451.334994198164,0.033094168,0.11772453378966719,0.0,-19.18747329711914,62.049800872802734,85.66581726074219,35.66657257080078,-29.333974838256836,21.20952796936035,5.419981002807617,22.51413345336914,-8.426477432250977,15.609350204467773,2.6780436038970947,15.554856300354004,-12.253226280212402,16.69485855102539,-0.05652795732021332,13.743990898132324,-11.070709228515625,12.718425750732422,-6.117732524871826,12.984640121459961,-3.8758504390716553,9.729732513427734,0.8281451463699341,10.52955150604248,-5.49282169342041,9.719503402709961
Give It To Me Good.mp3,house,129.19921875,2334.8161272647094,0.02739981,0.07651956753095976,32.17768859863281,-39.90021514892578,91.1828842163086,76.281005859375,26.34089469909668,16.062814712524414,25.98870277404785,28.799392700195312,16.119714736938477,5.651633262634277,13.352067947387695,14.594094276428223,12.7678861618042,0.8362131118774414,12.844927787780762,11.24892520904541,11.09503173828125,3.640723943710327,10.83355712890625,10.686992645263672,9.4265775680542,-1.5864109992980957,9.114267349243164,7.79888391494751,9.283647537231445,2.360701084136963,9.417165756225586
I Can Feel.mp3,house,129.19921875,1013.2613195036862,0.0019156832,0.0490182221120356,0.0,-198.9002227783203,56.1878662109375,155.7240447998047,31.804513931274414,-20.621360778808594,49.8692741394043,13.893409729003906,21.753131866455078,10.577584266662598,14.568923950195312,-5.8289337158203125,25.768665313720703,-1.2867968082427979,12.898344993591309,-2.8309781551361084,10.83663558959961,-3.444053888320923,18.20201873779297,-4.449918746948242,13.421075820922852,-8.410274505615234,12.70925235748291,-6.644562244415283,16.8635196685791,-1.2852489948272705,11.933119773864746
intouch - Now I'm Broken [NCS Release].mp3,house,135.99917763157896,2146.1137970270706,0.036017794,0.0803422957381966,-14.876166343688965,-109.40303039550781,107.66226959228516,92.23660278320312,57.37461853027344,24.048599243164062,26.446575164794922,30.25644874572754,18.49268341064453,13.426310539245605,18.65106964111328,15.230422973632812,14.13105297088623,4.30408239364624,14.868280410766602,7.984204292297363,10.972146034240723,0.5321303606033325,11.773606300354004,6.358132362365723,9.708480834960938,0.5984261631965637,10.25146198272705,3.399059534072876,9.906628608703613,-5.26263952255249,9.127418518066406
Justin Bieber - Daisies _NOTD Remix_ - NOTD - SoundLoadMate.com.mp3,house,129.19921875,1785.3164062775627,0.012787534,0.050184125870743036,0.0,-71.48596954345703,79.49866485595703,107.28865051269531,41.17354202270508,26.498451232910156,24.250778198242188,25.567609786987305,14.52167797088623,12.562479972839355,14.304746627807617,12.26822280883789,12.549227714538574,4.432007312774658,12.453316688537598,13.943543434143066,12.758745193481445,-0.15966352820396423,9.129097938537598,5.676115989685059,8.916584014892578,0.5454073548316956,7.582459926605225,4.6767096519470215,7.619298458099365,0.6340813040733337,6.769618511199951
KAYTRANADA - Intimidated _feat. H.E.R._ _salute Edit_ - salute - SoundLoadMate.com.mp3,house,135.99917763157896,3445.1529064763386,0.061459035,0.14351689483359134,-1.325348973274231,-54.244285583496094,55.73163986206055,51.62042236328125,29.12667465209961,5.128314971923828,16.6596622467041,13.363927841186523,13.46749210357666,4.092348098754883,12.709912300109863,-0.12940813601016998,16.247230529785156,1.2391595840454102,11.43786907196045,-0.062278155237436295,11.641802787780762,-3.8943049907684326,9.698949813842773,-2.672567367553711,9.573845863342285,-8.421838760375977,10.464812278747559,-6.331490993499756,9.864075660705566,-9.014434814453125,8.54949951171875
Kiss It Better.mp3,house,129.19921875,2860.7165075749094,0.038455345,0.11377406636996903,0.24503116309642792,-42.653099060058594,64.0486068725586,65.31720733642578,47.2054557800293,8.939528465270996,24.584089279174805,29.906442642211914,16.953781127929688,13.37643051147461,10.402339935302734,15.367639541625977,11.646753311157227,10.85595703125,10.99004077911377,5.876594066619873,11.39777660369873,10.05081558227539,11.54475212097168,14.13815975189209,10.069977760314941,-0.5184133052825928,7.304863929748535,4.5802226066589355,7.174068927764893,-4.545498371124268,7.436074256896973
Knock2 - Gettin' Hott.mp3,house,123.046875,3491.4718960917285,0.077906206,0.17216373597136223,0.4830453395843506,27.049312591552734,41.97447967529297,45.84072494506836,24.351119995117188,3.6962807178497314,20.781789779663086,20.46295166015625,14.26639175415039,4.28783655166626,14.818984031677246,5.454672336578369,14.20574951171875,-2.345296859741211,13.157782554626465,3.2908108234405518,11.99443531036377,-1.0160661935806274,10.775662422180176,2.898890733718872,9.542353630065918,-4.347113609313965,8.83828353881836,3.477750778198242,9.249363899230957,-6.593861103057861,8.292160987854004
Never Be Like You (it's murph Remix).wav,house,129.19921875,2405.8446478991214,0.025185049,0.10191094838428792,0.12144748866558075,-51.77321243286133,47.90419387817383,105.15469360351562,32.270748138427734,8.340442657470703,21.51830291748047,14.332765579223633,15.121109962463379,11.577178955078125,10.074850082397461,0.32702144980430603,12.342791557312012,0.7684705257415771,8.860710144042969,0.06612682342529297,8.193000793457031,-0.8157857060432434,6.823617458343506,4.251099586486816,7.078962326049805,-7.153646945953369,6.553656578063965,2.1556992530822754,6.985293388366699,-6.321706771850586,7.893296241760254
